station_id,bike_id,timestamp,number_of_bikes_available,number_of_bikes_in_use,number_of_bikes_not_in_use,maintenance_needed,demand,weather_rainy,weather_sunny,events_none,events_sports_event,holidays_public_holiday
40,272,2023-12-21 17:00:00,12,23,9,0,49,False,True,True,False,False
16,532,2023-12-21 18:00:00,22,8,9,0,75,True,False,False,True,False
45,845,2023-12-21 19:00:00,6,24,3,0,94,False,True,False,False,True
35,300,2023-12-21 20:00:00,23,9,1,0,8,True,False,True,False,False
3,426,2023-12-21 21:00:00,28,10,8,0,82,True,False,False,False,True
5,46,2023-12-21 22:00:00,3,2,10,0,28,False,True,False,False,True
26,95,2023-12-21 23:00:00,0,28,2,0,24,False,True,False,True,True
11,930,2023-12-22 00:00:00,5,7,10,0,14,False,True,False,True,True
7,64,2023-12-22 01:00:00,23,16,6,1,8,True,False,False,False,True
10,413,2023-12-22 02:00:00,4,6,3,0,12,False,True,True,False,True
42,643,2023-12-22 03:00:00,12,11,0,0,46,False,False,False,True,False
34,9,2023-12-22 04:00:00,18,15,7,0,43,False,True,False,False,False
3,459,2023-12-22 05:00:00,3,14,3,0,2,True,False,False,True,True
8,715,2023-12-22 06:00:00,23,20,10,0,73,True,False,False,False,False
31,409,2023-12-22 07:00:00,5,28,5,0,17,False,True,False,True,True
11,470,2023-12-22 08:00:00,12,12,6,0,9,False,True,True,False,True
45,810,2023-12-22 09:00:00,30,17,7,1,35,True,False,True,False,True
7,506,2023-12-22 10:00:00,28,17,9,1,91,True,False,False,True,False
45,686,2023-12-22 11:00:00,4,23,1,0,56,False,True,False,True,False
2,73,2023-12-22 12:00:00,12,4,8,0,2,False,False,False,True,False
6,84,2023-12-22 13:00:00,24,13,9,0,19,False,False,True,False,True
41,59,2023-12-22 14:00:00,9,27,2,0,17,False,False,False,True,False
32,21,2023-12-22 15:00:00,2,10,0,0,48,True,False,True,False,True
20,458,2023-12-22 16:00:00,22,2,1,0,36,False,False,False,True,True
34,918,2023-12-22 17:00:00,24,16,7,0,19,False,False,False,True,False
50,157,2023-12-22 18:00:00,26,26,9,0,73,False,True,False,False,True
16,831,2023-12-22 19:00:00,12,22,5,0,97,False,True,True,False,True
25,329,2023-12-22 20:00:00,26,26,10,0,63,False,False,False,True,True
12,573,2023-12-22 21:00:00,11,11,0,0,21,True,False,True,False,True
7,576,2023-12-22 22:00:00,3,2,10,0,20,False,False,False,False,True
39,837,2023-12-22 23:00:00,9,22,8,0,96,False,True,True,False,False
17,680,2023-12-23 00:00:00,25,27,6,0,79,False,True,True,False,True
45,203,2023-12-23 01:00:00,2,1,9,0,34,False,True,True,False,True
11,641,2023-12-23 02:00:00,16,3,10,0,99,False,False,True,False,False
6,757,2023-12-23 03:00:00,8,17,2,0,0,True,False,True,False,False
23,106,2023-12-23 04:00:00,28,19,6,0,11,False,False,True,False,True
27,833,2023-12-23 05:00:00,0,20,5,0,12,False,True,True,False,False
46,122,2023-12-23 06:00:00,17,30,2,0,7,False,True,False,True,True
6,318,2023-12-23 07:00:00,8,13,7,0,30,False,True,False,True,False
38,182,2023-12-23 08:00:00,20,7,0,1,4,False,True,True,False,False
2,615,2023-12-23 09:00:00,19,1,4,0,43,False,False,True,False,False
22,316,2023-12-23 10:00:00,24,25,7,0,50,False,False,False,True,True
20,814,2023-12-23 11:00:00,8,18,2,0,99,True,False,False,False,False
25,773,2023-12-23 12:00:00,1,9,10,0,24,False,True,False,True,False
15,625,2023-12-23 13:00:00,18,27,9,1,44,False,False,False,False,False
49,406,2023-12-23 14:00:00,27,28,10,0,12,False,False,True,False,True
29,986,2023-12-23 15:00:00,15,4,5,0,34,False,True,True,False,False
8,949,2023-12-23 16:00:00,2,10,9,0,31,False,False,False,True,False
37,70,2023-12-23 17:00:00,15,27,10,0,71,False,True,False,True,False
49,160,2023-12-23 18:00:00,20,27,1,0,21,True,False,False,True,False
33,240,2023-12-23 19:00:00,12,8,8,0,5,False,True,True,False,False
22,523,2023-12-23 20:00:00,2,15,1,0,48,False,True,False,True,False
50,138,2023-12-23 21:00:00,9,25,4,0,10,False,False,False,True,False
47,495,2023-12-23 22:00:00,21,26,2,0,70,True,False,False,False,True
5,679,2023-12-23 23:00:00,17,4,9,0,14,True,False,True,False,True
39,247,2023-12-24 00:00:00,5,14,8,0,67,False,False,True,False,False
18,866,2023-12-24 01:00:00,5,13,8,1,39,True,False,True,False,True
38,543,2023-12-24 02:00:00,17,8,6,0,33,True,False,False,True,False
37,524,2023-12-24 03:00:00,5,19,9,0,85,False,True,True,False,False
30,243,2023-12-24 04:00:00,5,25,4,0,29,False,False,False,True,False
31,620,2023-12-24 05:00:00,21,4,8,0,18,True,False,False,False,True
10,336,2023-12-24 06:00:00,27,14,6,0,100,True,False,True,False,True
15,422,2023-12-24 07:00:00,12,8,1,0,61,True,False,False,False,True
42,835,2023-12-24 08:00:00,13,3,9,0,61,False,True,False,False,False
48,194,2023-12-24 09:00:00,20,20,0,0,37,False,True,True,False,True
44,308,2023-12-24 10:00:00,6,20,9,0,29,False,False,True,False,True
18,645,2023-12-24 11:00:00,12,3,9,0,31,False,False,False,True,False
23,907,2023-12-24 12:00:00,14,19,3,0,82,False,True,False,False,False
33,506,2023-12-24 13:00:00,11,26,9,0,24,False,False,False,False,False
16,281,2023-12-24 14:00:00,20,20,7,0,100,False,False,False,True,False
38,803,2023-12-24 15:00:00,26,27,5,0,86,False,False,True,False,False
35,675,2023-12-24 16:00:00,0,21,1,0,11,False,True,False,False,False
34,790,2023-12-24 17:00:00,27,6,4,0,8,False,True,False,True,False
28,933,2023-12-24 18:00:00,24,14,8,0,36,True,False,False,False,False
2,982,2023-12-24 19:00:00,2,21,5,0,16,True,False,False,False,True
30,439,2023-12-24 20:00:00,17,30,5,0,34,True,False,False,True,True
13,715,2023-12-24 21:00:00,25,16,6,0,93,True,False,False,False,False
41,608,2023-12-24 22:00:00,21,30,10,1,59,False,False,False,True,True
16,483,2023-12-24 23:00:00,7,17,4,0,3,False,False,False,True,False
5,223,2023-12-25 00:00:00,1,6,2,0,40,False,True,False,False,True
28,749,2023-12-25 01:00:00,3,29,2,0,67,False,False,False,False,True
39,117,2023-12-25 02:00:00,17,18,4,0,87,False,False,True,False,True
45,968,2023-12-25 03:00:00,27,27,3,0,2,False,False,True,False,False
20,192,2023-12-25 04:00:00,27,9,4,0,8,True,False,False,False,False
24,788,2023-12-25 05:00:00,24,26,8,0,10,False,True,True,False,False
27,618,2023-12-25 06:00:00,25,12,4,0,95,True,False,True,False,False
30,994,2023-12-25 07:00:00,12,1,3,1,60,False,False,False,True,False
45,516,2023-12-25 08:00:00,14,21,3,0,92,False,False,False,False,False
27,530,2023-12-25 09:00:00,1,26,0,0,97,False,True,True,False,True
26,307,2023-12-25 10:00:00,9,19,9,0,97,True,False,True,False,True
7,964,2023-12-25 11:00:00,1,27,3,0,20,False,False,True,False,False
42,532,2023-12-25 12:00:00,29,30,3,0,24,False,True,False,False,False
47,122,2023-12-25 13:00:00,28,10,8,0,84,False,False,False,True,True
38,649,2023-12-25 14:00:00,20,4,10,0,61,False,False,False,False,True
5,592,2023-12-25 15:00:00,11,30,3,0,83,False,True,False,True,True
23,154,2023-12-25 16:00:00,4,5,6,1,23,False,True,True,False,False
28,870,2023-12-25 17:00:00,11,2,0,0,68,False,False,False,False,False
34,537,2023-12-25 18:00:00,22,0,6,0,40,False,True,False,True,True
15,452,2023-12-25 19:00:00,0,2,1,0,56,False,False,True,False,True
32,169,2023-12-25 20:00:00,27,2,10,0,65,True,False,True,False,True
26,59,2023-12-25 21:00:00,1,21,7,0,8,False,False,False,False,True
48,301,2023-12-25 22:00:00,26,3,0,1,7,False,True,False,True,True
31,553,2023-12-25 23:00:00,15,6,9,1,95,True,False,True,False,True
19,550,2023-12-26 00:00:00,26,28,2,0,57,False,True,True,False,True
9,117,2023-12-26 01:00:00,21,14,7,0,70,False,False,True,False,False
29,787,2023-12-26 02:00:00,1,10,9,0,37,False,True,False,True,False
39,782,2023-12-26 03:00:00,15,17,7,0,19,False,False,False,True,True
4,127,2023-12-26 04:00:00,19,11,10,0,46,False,True,True,False,True
3,405,2023-12-26 05:00:00,25,3,4,0,78,False,True,False,True,True
29,399,2023-12-26 06:00:00,15,23,4,0,27,False,False,True,False,True
11,515,2023-12-26 07:00:00,5,10,7,0,94,True,False,True,False,True
33,805,2023-12-26 08:00:00,12,5,9,0,59,False,False,False,True,False
38,885,2023-12-26 09:00:00,11,25,4,0,21,True,False,False,True,True
11,498,2023-12-26 10:00:00,22,18,8,0,50,True,False,False,False,True
27,942,2023-12-26 11:00:00,9,25,0,0,23,True,False,False,False,True
33,528,2023-12-26 12:00:00,4,27,4,0,97,True,False,False,True,True
21,398,2023-12-26 13:00:00,7,17,2,0,72,False,False,False,True,False
39,265,2023-12-26 14:00:00,5,14,2,0,60,False,False,False,True,False
31,751,2023-12-26 15:00:00,4,2,1,0,1,True,False,False,True,False
38,263,2023-12-26 16:00:00,19,16,2,0,88,True,False,True,False,False
46,398,2023-12-26 17:00:00,21,0,6,0,75,True,False,True,False,False
2,646,2023-12-26 18:00:00,5,1,7,0,54,True,False,False,False,False
27,725,2023-12-26 19:00:00,21,29,7,0,3,True,False,False,True,False
36,527,2023-12-26 20:00:00,16,18,10,1,57,True,False,False,False,True
11,436,2023-12-26 21:00:00,5,28,7,0,12,False,True,False,True,False
47,840,2023-12-26 22:00:00,16,8,0,1,92,True,False,False,True,False
18,930,2023-12-26 23:00:00,4,7,10,0,95,False,True,False,True,False
1,360,2023-12-27 00:00:00,22,11,6,0,26,False,False,True,False,False
35,129,2023-12-27 01:00:00,16,30,1,1,29,False,False,False,False,False
35,864,2023-12-27 02:00:00,28,26,10,0,61,True,False,False,True,False
31,634,2023-12-27 03:00:00,16,26,9,0,64,False,False,False,False,True
28,241,2023-12-27 04:00:00,28,14,3,0,10,False,False,False,False,True
39,627,2023-12-27 05:00:00,12,24,4,0,86,True,False,True,False,True
1,709,2023-12-27 06:00:00,30,22,0,0,48,False,False,True,False,True
25,222,2023-12-27 07:00:00,21,6,3,1,16,False,False,False,True,True
43,214,2023-12-27 08:00:00,30,20,3,0,14,True,False,False,False,False
38,916,2023-12-27 09:00:00,6,15,8,0,26,True,False,True,False,True
20,592,2023-12-27 10:00:00,21,6,8,0,9,True,False,False,False,False
3,775,2023-12-27 11:00:00,20,19,10,0,79,False,True,False,False,True
2,135,2023-12-27 12:00:00,5,20,9,0,100,True,False,False,True,True
18,818,2023-12-27 13:00:00,28,11,0,0,27,False,False,False,False,True
44,754,2023-12-27 14:00:00,13,16,7,0,1,True,False,True,False,True
10,386,2023-12-27 15:00:00,15,10,3,0,34,False,True,False,True,True
5,303,2023-12-27 16:00:00,2,3,3,1,14,False,False,False,True,True
9,782,2023-12-27 17:00:00,8,18,4,0,58,False,True,False,True,False
2,287,2023-12-27 18:00:00,14,1,1,0,74,False,False,True,False,True
34,562,2023-12-27 19:00:00,20,1,0,0,32,True,False,False,True,True
38,189,2023-12-27 20:00:00,17,23,4,0,54,False,True,False,False,True
31,297,2023-12-27 21:00:00,29,16,6,0,79,True,False,False,True,True
10,526,2023-12-27 22:00:00,29,23,9,0,74,False,False,True,False,False
50,389,2023-12-27 23:00:00,27,8,8,1,83,True,False,True,False,False
12,459,2023-12-28 00:00:00,9,21,1,0,51,True,False,False,True,True
36,744,2023-12-28 01:00:00,9,0,7,0,18,False,False,False,False,True
21,261,2023-12-28 02:00:00,22,9,6,0,38,False,True,True,False,False
49,704,2023-12-28 03:00:00,2,27,1,0,86,False,False,True,False,True
47,925,2023-12-28 04:00:00,0,22,4,0,59,False,False,True,False,True
6,715,2023-12-28 05:00:00,2,14,6,0,9,True,False,False,True,True
48,773,2023-12-28 06:00:00,24,30,2,1,71,False,False,True,False,False
49,113,2023-12-28 07:00:00,4,20,1,0,65,False,True,True,False,False
3,886,2023-12-28 08:00:00,6,14,5,0,55,False,False,True,False,False
10,864,2023-12-28 09:00:00,2,24,9,0,6,False,False,False,True,False
5,36,2023-12-28 10:00:00,3,22,5,1,89,True,False,True,False,True
46,79,2023-12-28 11:00:00,16,20,10,0,39,False,True,True,False,False
26,275,2023-12-28 12:00:00,2,28,3,0,18,True,False,False,True,True
21,960,2023-12-28 13:00:00,22,1,0,0,69,True,False,False,True,False
45,278,2023-12-28 14:00:00,3,13,4,0,96,False,True,False,False,False
26,674,2023-12-28 15:00:00,30,3,0,0,10,False,True,True,False,True
38,312,2023-12-28 16:00:00,1,17,10,0,51,False,False,False,True,True
44,529,2023-12-28 17:00:00,13,8,10,0,99,False,True,False,False,False
26,204,2023-12-28 18:00:00,4,1,7,0,11,True,False,True,False,False
8,985,2023-12-28 19:00:00,30,1,1,0,91,False,True,False,True,True
5,952,2023-12-28 20:00:00,20,17,8,0,61,False,True,False,True,False
15,17,2023-12-28 21:00:00,30,16,8,0,72,False,True,True,False,False
16,714,2023-12-28 22:00:00,1,8,2,0,22,True,False,True,False,False
1,476,2023-12-28 23:00:00,30,7,5,1,39,False,False,False,False,False
16,511,2023-12-29 00:00:00,14,1,8,0,69,False,False,True,False,True
37,210,2023-12-29 01:00:00,10,1,6,0,49,True,False,True,False,True
3,499,2023-12-29 02:00:00,21,4,3,0,63,False,False,True,False,False
47,402,2023-12-29 03:00:00,9,11,2,0,18,False,False,False,True,False
31,429,2023-12-29 04:00:00,19,28,1,0,83,True,False,False,False,True
13,992,2023-12-29 05:00:00,29,29,9,0,17,True,False,False,False,True
16,78,2023-12-29 06:00:00,0,27,9,0,26,False,False,False,False,False
43,568,2023-12-29 07:00:00,18,15,0,0,96,False,True,False,True,True
21,80,2023-12-29 08:00:00,13,13,10,0,92,False,False,True,False,False
2,306,2023-12-29 09:00:00,24,19,9,0,72,False,True,False,True,False
27,58,2023-12-29 10:00:00,25,1,10,0,43,True,False,False,False,True
38,530,2023-12-29 11:00:00,22,23,0,0,57,False,True,True,False,True
26,208,2023-12-29 12:00:00,28,7,3,0,61,False,True,True,False,False
38,511,2023-12-29 13:00:00,21,28,3,0,49,False,True,False,False,False
46,977,2023-12-29 14:00:00,13,3,8,0,90,True,False,True,False,False
25,135,2023-12-29 15:00:00,0,29,9,0,52,False,False,False,True,False
11,844,2023-12-29 16:00:00,24,19,0,0,60,False,False,False,False,True
8,994,2023-12-29 17:00:00,28,8,10,0,74,False,True,False,True,True
8,522,2023-12-29 18:00:00,8,19,3,1,49,False,False,True,False,True
33,581,2023-12-29 19:00:00,16,30,2,0,53,True,False,False,False,True
7,853,2023-12-29 20:00:00,13,25,8,0,41,True,False,True,False,False
38,899,2023-12-29 21:00:00,12,26,4,0,58,True,False,False,False,False
21,83,2023-12-29 22:00:00,12,24,8,0,7,True,False,False,False,True
8,621,2023-12-29 23:00:00,30,18,9,0,13,False,False,False,False,False
21,44,2023-12-30 00:00:00,5,1,5,0,12,False,True,False,False,False
20,483,2023-12-30 01:00:00,6,30,10,0,70,False,True,False,False,True
8,966,2023-12-30 02:00:00,1,15,8,0,78,False,True,True,False,False
46,910,2023-12-30 03:00:00,25,10,0,0,43,True,False,False,False,False
31,644,2023-12-30 04:00:00,7,7,3,0,42,False,False,False,True,False
50,493,2023-12-30 05:00:00,23,11,3,0,17,False,False,False,False,True
29,499,2023-12-30 06:00:00,5,2,9,0,35,False,False,False,True,False
48,18,2023-12-30 07:00:00,24,12,9,0,30,False,False,True,False,True
9,605,2023-12-30 08:00:00,2,1,5,1,3,False,False,False,False,True
15,995,2023-12-30 09:00:00,17,12,9,0,76,False,False,False,False,False
30,948,2023-12-30 10:00:00,17,26,0,0,38,False,True,False,True,True
26,294,2023-12-30 11:00:00,21,7,9,0,93,True,False,False,False,True
10,976,2023-12-30 12:00:00,22,14,4,0,54,False,True,True,False,False
29,148,2023-12-30 13:00:00,5,23,2,0,18,False,False,True,False,True
16,472,2023-12-30 14:00:00,10,20,0,0,67,True,False,False,False,False
36,995,2023-12-30 15:00:00,2,8,5,0,64,True,False,False,True,True
20,172,2023-12-30 16:00:00,15,10,2,0,39,True,False,True,False,True
45,563,2023-12-30 17:00:00,4,21,3,0,95,True,False,False,False,False
37,531,2023-12-30 18:00:00,23,20,8,0,75,False,False,False,True,True
22,120,2023-12-30 19:00:00,21,27,1,0,75,False,False,False,True,False
7,836,2023-12-30 20:00:00,1,2,0,1,83,True,False,True,False,False
23,737,2023-12-30 21:00:00,14,6,9,0,74,False,False,False,False,True
41,66,2023-12-30 22:00:00,15,13,5,0,29,True,False,True,False,False
40,141,2023-12-30 23:00:00,6,14,0,0,94,False,False,False,True,False
29,446,2023-12-31 00:00:00,15,8,0,0,27,True,False,True,False,True
16,506,2023-12-31 01:00:00,23,19,6,1,48,False,False,False,False,True
38,189,2023-12-31 02:00:00,3,10,1,0,92,False,True,True,False,False
28,158,2023-12-31 03:00:00,27,6,3,0,40,False,True,False,True,False
48,610,2023-12-31 04:00:00,15,11,3,0,85,False,False,True,False,False
38,670,2023-12-31 05:00:00,16,18,1,0,48,False,False,False,True,False
31,947,2023-12-31 06:00:00,1,26,5,0,28,False,True,False,True,False
14,246,2023-12-31 07:00:00,15,17,9,0,0,False,False,False,True,False
33,856,2023-12-31 08:00:00,3,12,1,0,84,True,False,True,False,True
9,944,2023-12-31 09:00:00,6,10,7,0,30,False,False,False,False,False
27,748,2023-12-31 10:00:00,17,0,3,0,26,False,False,False,True,False
24,33,2023-12-31 11:00:00,5,5,0,0,34,False,True,True,False,True
13,361,2023-12-31 12:00:00,17,20,6,0,7,False,True,False,True,False
26,753,2023-12-31 13:00:00,27,1,5,0,39,False,False,True,False,True
29,330,2023-12-31 14:00:00,6,12,5,0,57,True,False,False,True,True
49,512,2023-12-31 15:00:00,1,12,10,0,71,False,False,True,False,False
43,850,2023-12-31 16:00:00,18,18,2,0,5,True,False,False,True,False
28,787,2023-12-31 17:00:00,8,8,9,0,14,True,False,False,True,False
28,71,2023-12-31 18:00:00,28,18,6,0,20,False,False,False,True,True
8,313,2023-12-31 19:00:00,30,22,5,0,36,True,False,False,False,True
23,915,2023-12-31 20:00:00,3,0,9,1,69,False,True,True,False,True
29,728,2023-12-31 21:00:00,13,22,9,0,53,True,False,False,False,False
5,79,2023-12-31 22:00:00,4,24,8,0,28,True,False,True,False,True
42,169,2023-12-31 23:00:00,24,27,2,0,57,True,False,False,True,True
7,810,2024-01-01 00:00:00,6,26,2,0,88,False,True,True,False,False
42,983,2024-01-01 01:00:00,7,7,3,0,86,False,True,True,False,True
36,180,2024-01-01 02:00:00,14,22,2,0,90,False,False,False,True,True
41,628,2024-01-01 03:00:00,26,25,3,0,86,True,False,False,True,True
27,260,2024-01-01 04:00:00,18,13,5,0,18,False,True,False,True,True
46,486,2024-01-01 05:00:00,26,23,0,0,91,True,False,True,False,False
2,772,2024-01-01 06:00:00,10,15,1,0,33,True,False,False,True,True
25,5,2024-01-01 07:00:00,19,28,9,0,57,False,False,False,True,True
9,297,2024-01-01 08:00:00,22,3,5,0,70,True,False,True,False,False
27,620,2024-01-01 09:00:00,3,30,5,0,12,False,True,False,False,True
1,855,2024-01-01 10:00:00,17,17,0,0,3,False,False,True,False,False
23,360,2024-01-01 11:00:00,13,13,5,0,10,False,False,True,False,False
10,117,2024-01-01 12:00:00,25,29,10,0,49,True,False,True,False,True
42,357,2024-01-01 13:00:00,5,26,8,0,20,True,False,False,True,True
25,957,2024-01-01 14:00:00,24,8,7,0,59,False,True,True,False,True
3,843,2024-01-01 15:00:00,15,14,9,0,20,True,False,False,False,False
6,439,2024-01-01 16:00:00,17,2,4,0,42,False,True,True,False,True
6,331,2024-01-01 17:00:00,0,29,3,0,44,True,False,True,False,True
2,525,2024-01-01 18:00:00,7,26,5,0,41,False,True,False,True,False
18,654,2024-01-01 19:00:00,0,3,10,0,25,True,False,False,True,True
23,188,2024-01-01 20:00:00,0,22,4,0,30,False,False,False,False,False
2,968,2024-01-01 21:00:00,18,17,5,0,48,False,True,True,False,False
12,281,2024-01-01 22:00:00,20,13,9,0,67,False,False,True,False,False
22,511,2024-01-01 23:00:00,28,14,10,0,2,False,False,True,False,True
37,466,2024-01-02 00:00:00,27,7,2,0,38,False,False,True,False,False
20,115,2024-01-02 01:00:00,24,27,6,1,47,False,False,True,False,True
39,940,2024-01-02 02:00:00,26,9,7,0,20,False,True,True,False,True
24,236,2024-01-02 03:00:00,9,23,4,0,17,True,False,False,True,True
48,338,2024-01-02 04:00:00,17,11,4,0,96,False,False,False,False,False
20,522,2024-01-02 05:00:00,11,20,3,1,34,True,False,True,False,False
1,199,2024-01-02 06:00:00,27,8,9,0,31,False,True,True,False,False
1,764,2024-01-02 07:00:00,16,7,4,0,54,True,False,False,True,False
17,50,2024-01-02 08:00:00,0,16,9,0,10,False,True,True,False,True
1,940,2024-01-02 09:00:00,7,8,10,0,57,True,False,False,True,False
45,142,2024-01-02 10:00:00,9,12,7,0,94,False,True,False,False,False
30,783,2024-01-02 11:00:00,25,29,4,1,93,False,True,True,False,False
41,528,2024-01-02 12:00:00,9,13,8,0,37,True,False,False,False,False
47,514,2024-01-02 13:00:00,17,4,0,0,45,False,False,True,False,True
3,670,2024-01-02 14:00:00,28,8,6,0,19,False,False,False,False,True
46,30,2024-01-02 15:00:00,8,24,4,1,25,True,False,False,False,False
11,82,2024-01-02 16:00:00,24,25,3,0,10,False,False,True,False,True
24,31,2024-01-02 17:00:00,1,25,2,0,65,False,False,False,False,False
22,748,2024-01-02 18:00:00,2,15,9,0,80,False,True,False,True,False
44,333,2024-01-02 19:00:00,1,18,6,0,87,True,False,False,True,False
45,660,2024-01-02 20:00:00,5,23,1,0,93,False,False,False,False,False
26,177,2024-01-02 21:00:00,30,22,4,0,36,False,False,False,False,True
13,370,2024-01-02 22:00:00,22,30,1,1,5,False,False,False,True,False
1,547,2024-01-02 23:00:00,11,6,6,0,53,True,False,True,False,False
24,535,2024-01-03 00:00:00,21,11,5,0,86,False,False,False,True,True
10,106,2024-01-03 01:00:00,18,25,9,0,46,False,False,False,False,False
35,97,2024-01-03 02:00:00,27,1,6,0,98,False,False,False,True,False
24,230,2024-01-03 03:00:00,14,17,8,0,46,False,True,True,False,True
28,227,2024-01-03 04:00:00,18,17,1,1,25,True,False,False,True,True
36,371,2024-01-03 05:00:00,11,15,8,0,24,False,False,True,False,True
16,100,2024-01-03 06:00:00,17,28,6,0,35,False,True,False,False,True
40,445,2024-01-03 07:00:00,15,10,1,0,20,True,False,False,True,False
16,468,2024-01-03 08:00:00,1,1,9,0,57,False,True,False,True,False
17,55,2024-01-03 09:00:00,10,13,1,1,42,False,True,True,False,False
15,195,2024-01-03 10:00:00,11,3,3,1,22,True,False,False,True,False
16,520,2024-01-03 11:00:00,4,6,1,0,64,False,False,False,True,True
15,424,2024-01-03 12:00:00,26,1,0,1,58,False,False,True,False,True
34,315,2024-01-03 13:00:00,26,20,5,0,60,False,True,False,True,False
11,128,2024-01-03 14:00:00,23,13,9,0,73,True,False,True,False,True
1,32,2024-01-03 15:00:00,5,6,10,0,88,True,False,False,False,True
15,93,2024-01-03 16:00:00,24,8,4,0,85,False,False,False,True,False
26,519,2024-01-03 17:00:00,10,7,2,0,71,False,True,True,False,False
4,258,2024-01-03 18:00:00,20,8,10,0,63,False,False,True,False,True
43,853,2024-01-03 19:00:00,9,6,0,0,32,True,False,False,True,True
5,902,2024-01-03 20:00:00,3,18,8,0,75,True,False,True,False,True
35,220,2024-01-03 21:00:00,8,16,7,1,47,False,False,False,False,False
13,752,2024-01-03 22:00:00,11,25,5,0,38,False,False,False,False,False
10,106,2024-01-03 23:00:00,9,22,5,0,11,True,False,False,True,True
11,548,2024-01-04 00:00:00,26,12,3,1,75,False,True,False,False,True
18,416,2024-01-04 01:00:00,13,10,1,1,10,True,False,False,True,False
34,557,2024-01-04 02:00:00,4,21,3,0,47,False,True,False,True,True
39,810,2024-01-04 03:00:00,0,17,1,0,7,False,False,True,False,True
41,309,2024-01-04 04:00:00,4,16,6,1,50,False,False,True,False,True
42,366,2024-01-04 05:00:00,15,27,8,0,7,False,True,True,False,True
50,521,2024-01-04 06:00:00,30,15,1,0,100,True,False,True,False,False
23,459,2024-01-04 07:00:00,4,9,8,0,79,True,False,False,True,False
7,599,2024-01-04 08:00:00,4,3,8,0,99,False,True,True,False,True
39,370,2024-01-04 09:00:00,28,29,7,0,81,False,True,True,False,False
3,331,2024-01-04 10:00:00,17,3,0,0,84,False,True,False,False,False
12,689,2024-01-04 11:00:00,28,21,4,0,67,False,True,False,True,True
7,642,2024-01-04 12:00:00,5,10,9,0,70,True,False,False,False,False
49,707,2024-01-04 13:00:00,20,20,10,0,97,False,False,False,False,True
26,11,2024-01-04 14:00:00,17,24,3,0,97,True,False,False,False,True
33,818,2024-01-04 15:00:00,27,7,6,0,35,False,True,True,False,False
37,507,2024-01-04 16:00:00,9,8,10,1,100,True,False,False,True,True
48,419,2024-01-04 17:00:00,14,15,7,0,29,False,True,False,False,False
15,122,2024-01-04 18:00:00,30,9,9,0,89,False,True,False,False,True
2,911,2024-01-04 19:00:00,29,22,10,0,11,False,True,False,True,True
41,235,2024-01-04 20:00:00,23,8,7,0,74,False,True,True,False,True
7,331,2024-01-04 21:00:00,21,2,1,0,28,True,False,False,False,False
32,543,2024-01-04 22:00:00,10,24,2,0,2,False,True,False,True,True
4,348,2024-01-04 23:00:00,25,1,9,0,61,True,False,True,False,False
20,958,2024-01-05 00:00:00,27,8,9,1,10,True,False,True,False,True
50,412,2024-01-05 01:00:00,26,12,6,0,72,False,False,True,False,True
36,224,2024-01-05 02:00:00,18,5,3,1,89,True,False,True,False,True
32,153,2024-01-05 03:00:00,24,3,5,0,58,False,False,True,False,True
28,212,2024-01-05 04:00:00,12,27,7,0,71,False,False,False,True,True
13,92,2024-01-05 05:00:00,26,13,7,0,84,False,False,True,False,False
1,921,2024-01-05 06:00:00,26,27,6,0,71,True,False,False,False,True
35,331,2024-01-05 07:00:00,29,28,1,1,41,False,False,False,True,True
48,467,2024-01-05 08:00:00,19,10,1,0,5,False,True,False,False,False
30,860,2024-01-05 09:00:00,2,1,2,0,54,True,False,False,False,True
36,641,2024-01-05 10:00:00,15,28,3,0,81,False,True,True,False,False
25,955,2024-01-05 11:00:00,6,25,0,1,5,True,False,True,False,False
16,709,2024-01-05 12:00:00,11,2,4,0,20,False,False,False,True,False
19,970,2024-01-05 13:00:00,28,4,6,0,43,False,False,False,True,False
1,554,2024-01-05 14:00:00,14,24,9,0,47,True,False,False,False,False
5,878,2024-01-05 15:00:00,29,6,10,0,86,False,False,True,False,False
22,930,2024-01-05 16:00:00,7,10,4,0,35,False,True,True,False,False
24,228,2024-01-05 17:00:00,22,11,6,0,81,False,True,False,False,False
43,194,2024-01-05 18:00:00,16,28,4,0,90,False,False,True,False,False
45,530,2024-01-05 19:00:00,0,10,10,0,44,True,False,False,True,False
37,845,2024-01-05 20:00:00,28,18,9,0,2,True,False,False,False,False
36,243,2024-01-05 21:00:00,20,12,7,0,58,False,True,True,False,False
36,389,2024-01-05 22:00:00,30,3,6,0,11,False,False,False,False,True
4,276,2024-01-05 23:00:00,29,13,0,1,83,False,False,True,False,True
36,450,2024-01-06 00:00:00,7,11,10,0,18,False,True,True,False,True
18,639,2024-01-06 01:00:00,13,26,0,0,22,True,False,True,False,False
50,587,2024-01-06 02:00:00,9,1,4,0,4,False,False,False,True,False
16,574,2024-01-06 03:00:00,26,29,1,0,50,True,False,False,False,True
41,478,2024-01-06 04:00:00,18,7,8,0,18,True,False,False,True,False
18,480,2024-01-06 05:00:00,7,21,1,0,11,False,True,False,True,False
22,288,2024-01-06 06:00:00,18,18,8,0,91,True,False,False,False,True
2,698,2024-01-06 07:00:00,3,12,9,0,56,False,True,False,False,False
